"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","172.20.0.4","172.20.0.2","DNS","59","DNS Stateful operations (DSO) 0x3637[Malformed Packet]"
"2","0.000669","172.20.0.2","172.20.0.4","DNS","70","DNS Stateful operations (DSO) 0x3637[Malformed Packet]"
"3","0.102057","172.20.0.4","172.20.0.3","TCP","74","59108  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3912074323 TSecr=0 WS=128"
"4","0.102520","172.20.0.3","172.20.0.4","TCP","74","8080  >  59108 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3932584977 TSecr=3912074323 WS=128"
"5","0.202736","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3912074423 TSecr=3932584977"
"6","0.202999","172.20.0.4","172.20.0.3","HTTP","221","GET /arquivo_500kb.bin HTTP/1.1 "
"7","0.203087","172.20.0.3","172.20.0.4","TCP","66","8080  >  59108 [ACK] Seq=1 Ack=156 Win=65024 Len=0 TSval=3932585078 TSecr=3912074424"
"8","0.227205","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=1 Ack=156 Win=65024 Len=2896 TSval=3932585102 TSecr=3912074424 [TCP PDU reassembled in 271]"
"9","0.227380","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=2897 Ack=156 Win=65024 Len=2896 TSval=3932585102 TSecr=3912074424 [TCP PDU reassembled in 271]"
"10","0.227423","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=5793 Ack=156 Win=65024 Len=2896 TSval=3932585102 TSecr=3912074424 [TCP PDU reassembled in 271]"
"11","0.227458","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=8689 Ack=156 Win=65024 Len=2896 TSval=3932585102 TSecr=3912074424 [TCP PDU reassembled in 271]"
"12","0.227492","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=11585 Ack=156 Win=65024 Len=2896 TSval=3932585102 TSecr=3912074424 [TCP PDU reassembled in 271]"
"13","0.328151","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=2897 Win=70144 Len=0 TSval=3912074548 TSecr=3932585102"
"14","0.328163","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=5793 Win=75904 Len=0 TSval=3912074548 TSecr=3932585102"
"15","0.328166","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=8689 Win=81664 Len=0 TSval=3912074548 TSecr=3932585102"
"16","0.328169","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=11585 Win=87424 Len=0 TSval=3912074548 TSecr=3932585102"
"17","0.328172","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=14481 Win=88320 Len=0 TSval=3912074548 TSecr=3932585102"
"18","0.328445","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=14481 Ack=156 Win=65024 Len=2896 TSval=3932585203 TSecr=3912074548 [TCP PDU reassembled in 271]"
"19","0.328577","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=17377 Ack=156 Win=65024 Len=2896 TSval=3932585203 TSecr=3912074548 [TCP PDU reassembled in 271]"
"20","0.328683","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=20273 Ack=156 Win=65024 Len=2896 TSval=3932585203 TSecr=3912074548 [TCP PDU reassembled in 271]"
"21","0.328700","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=23169 Ack=156 Win=65024 Len=2896 TSval=3932585203 TSecr=3912074548 [TCP PDU reassembled in 271]"
"22","0.328754","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=26065 Ack=156 Win=65024 Len=2896 TSval=3932585204 TSecr=3912074548 [TCP PDU reassembled in 271]"
"23","0.328770","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=28961 Ack=156 Win=65024 Len=2896 TSval=3932585204 TSecr=3912074548 [TCP PDU reassembled in 271]"
"24","0.328824","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=31857 Ack=156 Win=65024 Len=2896 TSval=3932585204 TSecr=3912074548 [TCP PDU reassembled in 271]"
"25","0.328839","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=34753 Ack=156 Win=65024 Len=2896 TSval=3932585204 TSecr=3912074548 [TCP PDU reassembled in 271]"
"26","0.328893","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=37649 Ack=156 Win=65024 Len=2896 TSval=3932585204 TSecr=3912074548 [TCP PDU reassembled in 271]"
"27","0.328997","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=40545 Ack=156 Win=65024 Len=2896 TSval=3932585204 TSecr=3912074548 [TCP PDU reassembled in 271]"
"28","0.429588","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=17377 Win=94080 Len=0 TSval=3912074649 TSecr=3932585203"
"29","0.429601","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=20273 Win=94080 Len=0 TSval=3912074649 TSecr=3932585203"
"30","0.429605","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=23169 Win=94080 Len=0 TSval=3912074650 TSecr=3932585203"
"31","0.429608","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=26065 Win=91264 Len=0 TSval=3912074650 TSecr=3932585203"
"32","0.429698","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=31857 Win=94080 Len=0 TSval=3912074650 TSecr=3932585204"
"33","0.429703","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=34753 Win=97024 Len=0 TSval=3912074650 TSecr=3932585204"
"34","0.429706","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=37649 Win=97024 Len=0 TSval=3912074650 TSecr=3932585204"
"35","0.429708","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=40545 Win=97024 Len=0 TSval=3912074650 TSecr=3932585204"
"36","0.430272","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=43441 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074649 [TCP PDU reassembled in 271]"
"37","0.430307","172.20.0.3","172.20.0.4","TCP","2962","[TCP Previous segment not captured] 8080  >  59108 [PSH, ACK] Seq=49233 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"38","0.430478","172.20.0.3","172.20.0.4","TCP","2962","[TCP Out-Of-Order] 8080  >  59108 [PSH, ACK] Seq=46337 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074649 [TCP PDU reassembled in 271]"
"39","0.430541","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=52129 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"40","0.430595","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=55025 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"41","0.430681","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=57921 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"42","0.430758","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=60817 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"43","0.430822","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=63713 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"44","0.430873","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=66609 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"45","0.430921","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=69505 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"46","0.430957","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=72401 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"47","0.430989","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=75297 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"48","0.431023","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=78193 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"49","0.431057","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=81089 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"50","0.431091","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=83985 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"51","0.431125","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=86881 Ack=156 Win=65024 Len=2896 TSval=3932585305 TSecr=3912074650 [TCP PDU reassembled in 271]"
"52","0.431165","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=89777 Ack=156 Win=65024 Len=2896 TSval=3932585306 TSecr=3912074650 [TCP PDU reassembled in 271]"
"53","0.431201","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=92673 Ack=156 Win=65024 Len=2896 TSval=3932585306 TSecr=3912074650 [TCP PDU reassembled in 271]"
"54","0.530752","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=46337 Win=97024 Len=0 TSval=3912074751 TSecr=3932585305"
"55","0.530765","172.20.0.4","172.20.0.3","TCP","78","[TCP Dup ACK 54#1] 59108  >  8080 [ACK] Seq=156 Ack=46337 Win=97024 Len=0 TSval=3912074751 TSecr=3932585305 SLE=49233 SRE=52129"
"56","0.530768","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=52129 Win=91264 Len=0 TSval=3912074751 TSecr=3932585305"
"57","0.530771","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=55025 Win=102784 Len=0 TSval=3912074751 TSecr=3932585305"
"58","0.530774","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=57921 Win=108544 Len=0 TSval=3912074751 TSecr=3932585305"
"59","0.530776","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=60817 Win=114432 Len=0 TSval=3912074752 TSecr=3932585305"
"60","0.531150","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=95569 Ack=156 Win=65024 Len=2896 TSval=3932585406 TSecr=3912074751 [TCP PDU reassembled in 271]"
"61","0.531270","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=63713 Win=120192 Len=0 TSval=3912074752 TSecr=3932585305"
"62","0.531274","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=66609 Win=125952 Len=0 TSval=3912074752 TSecr=3932585305"
"63","0.531276","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=69505 Win=131712 Len=0 TSval=3912074752 TSecr=3932585305"
"64","0.531279","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=72401 Win=137600 Len=0 TSval=3912074752 TSecr=3932585305"
"65","0.531281","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=75297 Win=143360 Len=0 TSval=3912074752 TSecr=3932585305"
"66","0.531284","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=78193 Win=149120 Len=0 TSval=3912074752 TSecr=3932585305"
"67","0.531286","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=81089 Win=154880 Len=0 TSval=3912074752 TSecr=3932585305"
"68","0.531289","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=83985 Win=160768 Len=0 TSval=3912074752 TSecr=3932585305"
"69","0.531291","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=86881 Win=166528 Len=0 TSval=3912074752 TSecr=3932585305"
"70","0.531302","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=89777 Win=172288 Len=0 TSval=3912074752 TSecr=3932585305"
"71","0.531304","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=92673 Win=178048 Len=0 TSval=3912074752 TSecr=3932585306"
"72","0.531307","172.20.0.4","172.20.0.3","TCP","66","59108  >  8080 [ACK] Seq=156 Ack=95569 Win=180608 Len=0 TSval=3912074752 TSecr=3932585306"
"73","0.531314","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=98465 Ack=156 Win=65024 Len=2896 TSval=3932585406 TSecr=3912074751 [TCP PDU reassembled in 271]"
"74","0.531739","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=101361 Ack=156 Win=65024 Len=2896 TSval=3932585406 TSecr=3912074752 [TCP PDU reassembled in 271]"
"75","0.531763","172.20.0.3","172.20.0.4","TCP","2962","[TCP Previous segment not captured] 8080  >  59108 [PSH, ACK] Seq=107153 Ack=156 Win=65024 Len=2896 TSval=3932585407 TSecr=3912074752 [TCP PDU reassembled in 271]"
"76","0.531846","172.20.0.3","172.20.0.4","TCP","2962","[TCP Out-Of-Order] 8080  >  59108 [PSH, ACK] Seq=104257 Ack=156 Win=65024 Len=2896 TSval=3932585406 TSecr=3912074752 [TCP PDU reassembled in 271]"
"77","0.531905","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=110049 Ack=156 Win=65024 Len=2896 TSval=3932585407 TSecr=3912074752 [TCP PDU reassembled in 271]"
"78","0.531964","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=112945 Ack=156 Win=65024 Len=2896 TSval=3932585407 TSecr=3912074752 [TCP PDU reassembled in 271]"
"79","0.532008","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=115841 Ack=156 Win=65024 Len=2896 TSval=3932585407 TSecr=3912074752 [TCP PDU reassembled in 271]"
"80","0.532043","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=118737 Ack=156 Win=65024 Len=2896 TSval=3932585407 TSecr=3912074752 [TCP PDU reassembled in 271]"
"81","0.532135","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=121633 Ack=156 Win=65024 Len=2896 TSval=3932585407 TSecr=3912074752 [TCP PDU reassembled in 271]"
"82","0.532200","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=124529 Ack=156 Win=65024 Len=2896 TSval=3932585407 TSecr=3912074752 [TCP PDU reassembled in 271]"
"83","0.532234","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=127425 Ack=156 Win=65024 Len=2896 TSval=3932585407 TSecr=3912074752 [TCP PDU reassembled in 271]"
"84","0.532268","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=130321 Ack=156 Win=65024 Len=2896 TSval=3932585407 TSecr=3912074752 [TCP PDU reassembled in 271]"
"85","0.532300","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=133217 Ack=156 Win=65024 Len=2896 TSval=3932585407 TSecr=3912074752 [TCP PDU reassembled in 271]"
"86","0.532335","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=136113 Ack=156 Win=65024 Len=2896 TSval=3932585407 TSecr=3912074752 [TCP PDU reassembled in 271]"
"87","0.532373","172.20.0.3","172.20.0.4","TCP","2962","8080  >  59108 [PSH, ACK] Seq=139009 Ack=156 Win=65024 Len=2896 TSval=3932585407 TSecr=3912074752 [TCP PDU reassembled in 271]"
