"No.","Time","Source","Destination","Protocol","Length","Info"
"324","7.913983","172.20.0.3","172.20.0.4","TCP","66","8080  >  46894 [ACK] Seq=102585 Ack=157 Win=65024 Len=0 TSval=3931911484 TSecr=3911400920"
"325","9.550628","172.20.0.4","172.20.0.2","DNS","59","Unknown operation (7) 0x3530[Malformed Packet]"
"326","9.551264","172.20.0.2","172.20.0.4","DNS","70","Unknown operation (7) 0x3530[Malformed Packet]"
"327","9.561976","172.20.0.4","172.20.0.3","TCP","74","46904  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3911402568 TSecr=0 WS=128"
"328","9.562222","172.20.0.3","172.20.0.4","TCP","74","8080  >  46904 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3931913133 TSecr=3911402568 WS=128"
"329","9.572503","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3911402579 TSecr=3931913133"
"330","9.572517","172.20.0.4","172.20.0.3","HTTP","221","GET /arquivo_100kb.bin HTTP/1.1 "
"331","9.572764","172.20.0.3","172.20.0.4","TCP","66","8080  >  46904 [ACK] Seq=1 Ack=156 Win=65024 Len=0 TSval=3931913143 TSecr=3911402579"
"332","9.585943","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46904 [PSH, ACK] Seq=1 Ack=156 Win=65024 Len=2896 TSval=3931913156 TSecr=3911402579 [TCP PDU reassembled in 367]"
"333","9.586157","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46904 [PSH, ACK] Seq=2897 Ack=156 Win=65024 Len=2896 TSval=3931913157 TSecr=3911402579 [TCP PDU reassembled in 367]"
"334","9.586191","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46904 [PSH, ACK] Seq=5793 Ack=156 Win=65024 Len=2896 TSval=3931913157 TSecr=3911402579 [TCP PDU reassembled in 367]"
"335","9.586219","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46904 [PSH, ACK] Seq=8689 Ack=156 Win=65024 Len=2896 TSval=3931913157 TSecr=3911402579 [TCP PDU reassembled in 367]"
"336","9.586241","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46904 [PSH, ACK] Seq=11585 Ack=156 Win=65024 Len=2896 TSval=3931913157 TSecr=3911402579 [TCP PDU reassembled in 367]"
