"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","172.20.0.4","172.20.0.2","DNS","59","DNS Stateful operations (DSO) 0x3434[Malformed Packet]"
"2","0.000566","172.20.0.2","172.20.0.4","DNS","70","DNS Stateful operations (DSO) 0x3434[Malformed Packet]"
"3","0.052520","172.20.0.4","172.20.0.3","TCP","74","38868  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3911453587 TSecr=0 WS=128"
"4","0.052789","172.20.0.3","172.20.0.4","TCP","74","8080  >  38868 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3931964192 TSecr=3911453587 WS=128"
"5","0.103075","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3911453638 TSecr=3931964192"
"6","0.103090","172.20.0.4","172.20.0.3","HTTP","221","GET /arquivo_100kb.bin HTTP/1.1 "
"7","0.103371","172.20.0.3","172.20.0.4","TCP","66","8080  >  38868 [ACK] Seq=1 Ack=156 Win=65024 Len=0 TSval=3931964242 TSecr=3911453638"
"8","0.113484","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=1 Ack=156 Win=65024 Len=2896 TSval=3931964252 TSecr=3911453638 [TCP PDU reassembled in 58]"
"9","0.113647","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=2897 Ack=156 Win=65024 Len=2896 TSval=3931964253 TSecr=3911453638 [TCP PDU reassembled in 58]"
"10","0.113673","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=5793 Ack=156 Win=65024 Len=2896 TSval=3931964253 TSecr=3911453638 [TCP PDU reassembled in 58]"
"11","0.113695","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=8689 Ack=156 Win=65024 Len=2896 TSval=3931964253 TSecr=3911453638 [TCP PDU reassembled in 58]"
"12","0.113715","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=11585 Ack=156 Win=65024 Len=2896 TSval=3931964253 TSecr=3911453638 [TCP PDU reassembled in 58]"
"13","0.163788","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=2897 Win=70144 Len=0 TSval=3911453699 TSecr=3931964252"
"14","0.163800","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=5793 Win=75904 Len=0 TSval=3911453699 TSecr=3931964253"
"15","0.163803","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=8689 Win=81664 Len=0 TSval=3911453699 TSecr=3931964253"
"16","0.163806","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=11585 Win=87424 Len=0 TSval=3911453699 TSecr=3931964253"
"17","0.163809","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=14481 Win=88320 Len=0 TSval=3911453699 TSecr=3931964253"
"18","0.164066","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=14481 Ack=156 Win=65024 Len=2896 TSval=3931964303 TSecr=3911453699 [TCP PDU reassembled in 58]"
"19","0.164206","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=17377 Ack=156 Win=65024 Len=2896 TSval=3931964303 TSecr=3911453699 [TCP PDU reassembled in 58]"
"20","0.164302","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=20273 Ack=156 Win=65024 Len=2896 TSval=3931964303 TSecr=3911453699 [TCP PDU reassembled in 58]"
"21","0.164326","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=23169 Ack=156 Win=65024 Len=2896 TSval=3931964303 TSecr=3911453699 [TCP PDU reassembled in 58]"
"22","0.164400","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=26065 Ack=156 Win=65024 Len=2896 TSval=3931964303 TSecr=3911453699 [TCP PDU reassembled in 58]"
"23","0.164437","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=28961 Ack=156 Win=65024 Len=2896 TSval=3931964303 TSecr=3911453699 [TCP PDU reassembled in 58]"
"24","0.164510","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=31857 Ack=156 Win=65024 Len=2896 TSval=3931964304 TSecr=3911453699 [TCP PDU reassembled in 58]"
"25","0.164537","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=34753 Ack=156 Win=65024 Len=2896 TSval=3931964304 TSecr=3911453699 [TCP PDU reassembled in 58]"
"26","0.164614","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=37649 Ack=156 Win=65024 Len=2896 TSval=3931964304 TSecr=3911453699 [TCP PDU reassembled in 58]"
"27","0.164728","172.20.0.3","172.20.0.4","TCP","2962","8080  >  38868 [PSH, ACK] Seq=40545 Ack=156 Win=65024 Len=2896 TSval=3931964304 TSecr=3911453699 [TCP PDU reassembled in 58]"
"28","0.215132","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=17377 Win=94080 Len=0 TSval=3911453749 TSecr=3931964303"
"29","0.215146","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=20273 Win=94080 Len=0 TSval=3911453749 TSecr=3931964303"
"30","0.215149","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=23169 Win=94080 Len=0 TSval=3911453749 TSecr=3931964303"
"31","0.215153","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=26065 Win=94080 Len=0 TSval=3911453749 TSecr=3931964303"
"32","0.215156","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=28961 Win=97024 Len=0 TSval=3911453749 TSecr=3931964303"
"33","0.215161","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=31857 Win=94208 Len=0 TSval=3911453750 TSecr=3931964303"
"34","0.215164","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=34753 Win=97024 Len=0 TSval=3911453750 TSecr=3931964304"
"35","0.215167","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=37649 Win=94208 Len=0 TSval=3911453750 TSecr=3931964304"
"36","0.215170","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=40545 Win=97024 Len=0 TSval=3911453750 TSecr=3931964304"
"37","0.215175","172.20.0.4","172.20.0.3","TCP","66","38868  >  8080 [ACK] Seq=156 Ack=43441 Win=94208 Len=0 TSval=3911453750 TSecr=3931964304"
