"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","172.20.0.4","172.20.0.2","DNS","59","Unknown operation (7) 0x3235[Malformed Packet]"
"2","0.000826","172.20.0.2","172.20.0.4","DNS","70","Unknown operation (7) 0x3235[Malformed Packet]"
"3","0.011979","172.20.0.4","172.20.0.3","TCP","74","36634  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3911889937 TSecr=0 WS=128"
"4","0.012218","172.20.0.3","172.20.0.4","TCP","74","8080  >  36634 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3932400501 TSecr=3911889937 WS=128"
"5","0.022471","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3911889947 TSecr=3932400501"
"6","0.022774","172.20.0.4","172.20.0.3","HTTP","221","GET /arquivo_500kb.bin HTTP/1.1 "
"7","0.022874","172.20.0.3","172.20.0.4","TCP","66","8080  >  36634 [ACK] Seq=1 Ack=156 Win=65024 Len=0 TSval=3932400512 TSecr=3911889948"
"8","0.054065","172.20.0.3","172.20.0.4","TCP","2962","8080  >  36634 [PSH, ACK] Seq=1 Ack=156 Win=65024 Len=2896 TSval=3932400543 TSecr=3911889948 [TCP PDU reassembled in 93]"
"9","0.054260","172.20.0.3","172.20.0.4","TCP","2962","8080  >  36634 [PSH, ACK] Seq=2897 Ack=156 Win=65024 Len=2896 TSval=3932400543 TSecr=3911889948 [TCP PDU reassembled in 93]"
"10","0.054303","172.20.0.3","172.20.0.4","TCP","2962","8080  >  36634 [PSH, ACK] Seq=5793 Ack=156 Win=65024 Len=2896 TSval=3932400543 TSecr=3911889948 [TCP PDU reassembled in 93]"
"11","0.054338","172.20.0.3","172.20.0.4","TCP","2962","8080  >  36634 [PSH, ACK] Seq=8689 Ack=156 Win=65024 Len=2896 TSval=3932400543 TSecr=3911889948 [TCP PDU reassembled in 93]"
"12","0.054507","172.20.0.3","172.20.0.4","TCP","2962","8080  >  36634 [PSH, ACK] Seq=11585 Ack=156 Win=65024 Len=2896 TSval=3932400543 TSecr=3911889948 [TCP PDU reassembled in 93]"
"13","0.064431","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=2897 Win=70144 Len=0 TSval=3911889989 TSecr=3932400543"
"14","0.064445","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=5793 Win=75904 Len=0 TSval=3911889989 TSecr=3932400543"
"15","0.064448","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=8689 Win=81664 Len=0 TSval=3911889989 TSecr=3932400543"
"16","0.064450","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=11585 Win=87424 Len=0 TSval=3911889989 TSecr=3932400543"
"17","0.064714","172.20.0.3","172.20.0.4","TCP","2962","8080  >  36634 [PSH, ACK] Seq=14481 Ack=156 Win=65024 Len=2896 TSval=3932400554 TSecr=3911889989 [TCP PDU reassembled in 93]"
"18","0.064843","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=14481 Win=93312 Len=0 TSval=3911889990 TSecr=3932400543"
"19","0.064855","172.20.0.3","172.20.0.4","TCP","2962","8080  >  36634 [PSH, ACK] Seq=17377 Ack=156 Win=65024 Len=2896 TSval=3932400554 TSecr=3911889989 [TCP PDU reassembled in 93]"
"20","0.065125","172.20.0.3","172.20.0.4","TCP","2962","8080  >  36634 [PSH, ACK] Seq=20273 Ack=156 Win=65024 Len=2896 TSval=3932400554 TSecr=3911889990 [TCP PDU reassembled in 93]"
"21","0.065216","172.20.0.3","172.20.0.4","TCP","4410","[TCP Previous segment not captured] 8080  >  36634 [PSH, ACK] Seq=31857 Ack=156 Win=65024 Len=4344 TSval=3932400554 TSecr=3911889990 [TCP PDU reassembled in 93]"
"22","0.065239","172.20.0.3","172.20.0.4","TCP","4410","[TCP Out-Of-Order] 8080  >  36634 [PSH, ACK] Seq=23169 Ack=156 Win=65024 Len=4344 TSval=3932400554 TSecr=3911889990 [TCP PDU reassembled in 93]"
"23","0.065270","172.20.0.3","172.20.0.4","TCP","4410","[TCP Out-Of-Order] 8080  >  36634 [PSH, ACK] Seq=27513 Ack=156 Win=65024 Len=4344 TSval=3932400554 TSecr=3911889990 [TCP PDU reassembled in 93]"
"24","0.065278","172.20.0.3","172.20.0.4","TCP","4410","8080  >  36634 [PSH, ACK] Seq=36201 Ack=156 Win=65024 Len=4344 TSval=3932400554 TSecr=3911889990 [TCP PDU reassembled in 93]"
"25","0.065325","172.20.0.3","172.20.0.4","TCP","2962","8080  >  36634 [PSH, ACK] Seq=40545 Ack=156 Win=65024 Len=2896 TSval=3932400554 TSecr=3911889990 [TCP PDU reassembled in 93]"
"26","0.074998","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=17377 Win=97024 Len=0 TSval=3911890000 TSecr=3932400554"
"27","0.075019","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=20273 Win=94208 Len=0 TSval=3911890000 TSecr=3932400554"
"28","0.075270","172.20.0.3","172.20.0.4","TCP","2962","8080  >  36634 [PSH, ACK] Seq=43441 Ack=156 Win=65024 Len=2896 TSval=3932400564 TSecr=3911890000 [TCP PDU reassembled in 93]"
"29","0.075418","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=23169 Win=97024 Len=0 TSval=3911890000 TSecr=3932400554"
"30","0.075423","172.20.0.4","172.20.0.3","TCP","78","[TCP Dup ACK 29#1] 36634  >  8080 [ACK] Seq=156 Ack=23169 Win=97024 Len=0 TSval=3911890000 TSecr=3932400554 SLE=31857 SRE=36201"
"31","0.075426","172.20.0.4","172.20.0.3","TCP","78","36634  >  8080 [ACK] Seq=156 Ack=27513 Win=92800 Len=0 TSval=3911890000 TSecr=3932400554 SLE=31857 SRE=36201"
"32","0.075430","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=36201 Win=87936 Len=0 TSval=3911890000 TSecr=3932400554"
"33","0.075433","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=40545 Win=83968 Len=0 TSval=3911890000 TSecr=3932400554"
"34","0.075436","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=43441 Win=89088 Len=0 TSval=3911890000 TSecr=3932400554"
"35","0.075446","172.20.0.3","172.20.0.4","TCP","5858","8080  >  36634 [PSH, ACK] Seq=46337 Ack=156 Win=65024 Len=5792 TSval=3932400564 TSecr=3911890000 [TCP PDU reassembled in 93]"
"36","0.075853","172.20.0.3","172.20.0.4","TCP","5858","8080  >  36634 [PSH, ACK] Seq=52129 Ack=156 Win=65024 Len=5792 TSval=3932400565 TSecr=3911890000 [TCP PDU reassembled in 93]"
"37","0.075935","172.20.0.3","172.20.0.4","TCP","1514","8080  >  36634 [ACK] Seq=57921 Ack=156 Win=65024 Len=1448 TSval=3932400565 TSecr=3911890000 [TCP PDU reassembled in 93]"
"38","0.075950","172.20.0.3","172.20.0.4","TCP","2962","[TCP Spurious Retransmission] 8080  >  36634 [PSH, ACK] Seq=23169 Ack=156 Win=65024 Len=2896 TSval=3932400565 TSecr=3911890000 [TCP PDU reassembled in 93]"
"39","0.075999","172.20.0.3","172.20.0.4","TCP","8754","8080  >  36634 [PSH, ACK] Seq=59369 Ack=156 Win=65024 Len=8688 TSval=3932400565 TSecr=3911890000 [TCP PDU reassembled in 93]"
"40","0.076068","172.20.0.3","172.20.0.4","TCP","8754","8080  >  36634 [PSH, ACK] Seq=68057 Ack=156 Win=65024 Len=8688 TSval=3932400565 TSecr=3911890000 [TCP PDU reassembled in 93]"
"41","0.076095","172.20.0.3","172.20.0.4","TCP","1514","8080  >  36634 [PSH, ACK] Seq=76745 Ack=156 Win=65024 Len=1448 TSval=3932400565 TSecr=3911890000 [TCP PDU reassembled in 93]"
"42","0.076124","172.20.0.3","172.20.0.4","TCP","8754","8080  >  36634 [PSH, ACK] Seq=78193 Ack=156 Win=65024 Len=8688 TSval=3932400565 TSecr=3911890000 [TCP PDU reassembled in 93]"
"43","0.076161","172.20.0.3","172.20.0.4","TCP","8754","8080  >  36634 [PSH, ACK] Seq=86881 Ack=156 Win=65024 Len=8688 TSval=3932400565 TSecr=3911890000 [TCP PDU reassembled in 93]"
"44","0.076194","172.20.0.3","172.20.0.4","TCP","1514","8080  >  36634 [ACK] Seq=95569 Ack=156 Win=65024 Len=1448 TSval=3932400565 TSecr=3911890000 [TCP PDU reassembled in 93]"
"45","0.085591","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=46337 Win=97024 Len=0 TSval=3911890010 TSecr=3932400564"
"46","0.085602","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=52129 Win=91904 Len=0 TSval=3911890011 TSecr=3932400564"
"47","0.085806","172.20.0.3","172.20.0.4","TCP","5858","8080  >  36634 [PSH, ACK] Seq=97017 Ack=156 Win=65024 Len=5792 TSval=3932400575 TSecr=3911890010 [TCP PDU reassembled in 93]"
"48","0.085917","172.20.0.3","172.20.0.4","TCP","10202","8080  >  36634 [PSH, ACK] Seq=102809 Ack=156 Win=65024 Len=10136 TSval=3932400575 TSecr=3911890011 [TCP PDU reassembled in 93]"
"49","0.085974","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=57921 Win=108544 Len=0 TSval=3911890011 TSecr=3932400565"
"50","0.085984","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=59369 Win=111488 Len=0 TSval=3911890011 TSecr=3932400565"
"51","0.085986","172.20.0.4","172.20.0.3","TCP","78","[TCP Dup ACK 50#1] 36634  >  8080 [ACK] Seq=156 Ack=59369 Win=111488 Len=0 TSval=3911890011 TSecr=3932400565 SLE=23169 SRE=26065"
"52","0.086098","172.20.0.3","172.20.0.4","TCP","11650","8080  >  36634 [PSH, ACK] Seq=112945 Ack=156 Win=65024 Len=11584 TSval=3932400575 TSecr=3911890011 [TCP PDU reassembled in 93]"
"53","0.086121","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=68057 Win=128896 Len=0 TSval=3911890011 TSecr=3932400565"
"54","0.086133","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=76745 Win=146304 Len=0 TSval=3911890011 TSecr=3932400565"
"55","0.086148","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=78193 Win=149120 Len=0 TSval=3911890011 TSecr=3932400565"
"56","0.086155","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=86881 Win=158720 Len=0 TSval=3911890011 TSecr=3932400565"
"57","0.086408","172.20.0.3","172.20.0.4","TCP","14546","8080  >  36634 [PSH, ACK] Seq=124529 Ack=156 Win=65024 Len=14480 TSval=3932400575 TSecr=3911890011 [TCP PDU reassembled in 93]"
"58","0.086469","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=95569 Win=151424 Len=0 TSval=3911890011 TSecr=3932400565"
"59","0.086473","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=97017 Win=156544 Len=0 TSval=3911890011 TSecr=3932400565"
"60","0.086484","172.20.0.3","172.20.0.4","TCP","15994","8080  >  36634 [PSH, ACK] Seq=139009 Ack=156 Win=65024 Len=15928 TSval=3932400575 TSecr=3911890011 [TCP PDU reassembled in 93]"
"61","0.086514","172.20.0.3","172.20.0.4","TCP","15994","8080  >  36634 [PSH, ACK] Seq=154937 Ack=156 Win=65024 Len=15928 TSval=3932400575 TSecr=3911890011 [TCP PDU reassembled in 93]"
"62","0.086621","172.20.0.3","172.20.0.4","TCP","18890","8080  >  36634 [PSH, ACK] Seq=170865 Ack=156 Win=65024 Len=18824 TSval=3932400576 TSecr=3911890011 [TCP PDU reassembled in 93]"
"63","0.086641","172.20.0.3","172.20.0.4","TCP","14546","8080  >  36634 [PSH, ACK] Seq=189689 Ack=156 Win=65024 Len=14480 TSval=3932400576 TSecr=3911890011 [TCP PDU reassembled in 93]"
"64","0.096090","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=102809 Win=170240 Len=0 TSval=3911890021 TSecr=3932400575"
"65","0.096105","172.20.0.4","172.20.0.3","TCP","66","36634  >  8080 [ACK] Seq=156 Ack=112945 Win=175744 Len=0 TSval=3911890021 TSecr=3932400575"
