"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","172.20.0.4","172.20.0.2","DNS","59","DNS Stateful operations (DSO) 0x3636[Malformed Packet]"
"2","0.000753","172.20.0.2","172.20.0.4","DNS","70","DNS Stateful operations (DSO) 0x3636[Malformed Packet]"
"3","0.053311","172.20.0.4","172.20.0.3","UDP","268","58567  >  8081 Len=226"
"4","0.054200","172.20.0.3","172.20.0.4","UDP","113","8081  >  58567 Len=71"
"5","0.104773","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"6","0.105335","172.20.0.3","172.20.0.4","UDP","113","8081  >  58567 Len=71"
"7","0.105500","172.20.0.3","172.20.0.4","UDP","113","8081  >  58567 Len=71"
"8","0.105551","172.20.0.3","172.20.0.4","UDP","113","8081  >  58567 Len=71"
"9","0.122112","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3005)"
"10","0.174089","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"11","0.175037","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3009)"
"12","0.226388","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"13","0.227233","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3010)"
"14","0.278169","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"15","0.278967","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3017)"
"16","0.780945","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3084)"
"17","0.831708","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"18","0.832719","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3089)"
"19","0.884584","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"20","0.885285","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=308b)"
"21","0.936660","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"22","0.937342","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3094)"
"23","0.988742","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"24","0.989420","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3097)"
"25","1.490939","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=30f7)"
"26","1.542369","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"27","1.543276","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3104)"
"28","1.594896","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"29","1.595904","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3106)"
"30","1.646768","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"31","1.647569","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=310b)"
"32","1.699067","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"33","1.699754","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=310c)"
"34","1.751240","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"35","1.751964","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=310f)"
"36","1.802773","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"37","1.803490","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3119)"
"38","1.855230","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"39","1.856162","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=311d)"
"40","1.907604","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"41","1.908289","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=311f)"
"42","1.959791","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"43","1.960505","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3128)"
"44","2.012144","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"45","2.012806","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3135)"
"46","2.063592","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"47","2.064339","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3141)"
"48","2.115716","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"49","2.116565","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=314b)"
"50","2.168044","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"51","2.168794","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3155)"
"52","2.219836","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"53","2.220505","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3162)"
"54","2.271972","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"55","2.272654","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=316b)"
"56","2.323534","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"57","2.324519","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3178)"
"58","2.376275","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"59","2.376936","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=317d)"
"60","2.429289","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"61","2.429917","172.20.0.3","172.20.0.4","UDP","296","8081  >  58567 Len=254"
"62","2.481179","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"63","2.481726","172.20.0.3","172.20.0.4","UDP","113","8081  >  58567 Len=71"
"64","2.532219","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"65","2.532231","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"66","2.532234","172.20.0.4","172.20.0.3","UDP","113","58567  >  8081 Len=71"
"67","4.178524","172.20.0.4","172.20.0.2","DNS","59","DNS Stateful operations (DSO) 0x3237[Malformed Packet]"
"68","4.179185","172.20.0.2","172.20.0.4","DNS","70","DNS Stateful operations (DSO) 0x3237[Malformed Packet]"
"69","4.229877","172.20.0.4","172.20.0.3","UDP","268","45520  >  8081 Len=226"
"70","4.230496","172.20.0.3","172.20.0.4","UDP","113","8081  >  45520 Len=71"
"71","4.281254","172.20.0.4","172.20.0.3","UDP","113","45520  >  8081 Len=71"
"72","4.281803","172.20.0.3","172.20.0.4","UDP","113","8081  >  45520 Len=71"
"73","4.281963","172.20.0.3","172.20.0.4","UDP","113","8081  >  45520 Len=71"
"74","4.282094","172.20.0.3","172.20.0.4","UDP","113","8081  >  45520 Len=71"
"75","4.297398","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=3196)"
"76","4.349084","172.20.0.4","172.20.0.3","UDP","113","45520  >  8081 Len=71"
"77","4.349796","172.20.0.3","172.20.0.4","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=0, ID=31a2)"
